account_id,avg_weekly_logins,feature_adoption_pct,support_tickets,avg_ticket_sentiment,contract_age_days,renewal_window_days,logins_trend,days_since_last_login,adoption_trend,contract_stage,company_size,industry,region,payment_status,primary_churn_reason,renewed
ACC-00974,75,0.6209,6,-0.9421,617,84,-2.79,8,0.0792,Legacy,Mid-Market,Finance,LATAM,On-Time,Support Issues,0
ACC-00975,72,0.4202,2,0.3538,371,57,-8.67,27,0.1,Legacy,Enterprise,Retail,LATAM,Failed,Payment Problems,1
ACC-00976,9,0.6176,3,0.4503,56,54,1.67,9,0.0477,Growth,SMB,Manufacturing,North America,Late (5-14d),Payment Problems,0
ACC-00977,2,0.2221,1,0.6917,675,27,4.69,53,-0.0049,Legacy,Enterprise,Technology,Europe,On-Time,Low Engagement,0
ACC-00978,70,0.3452,5,-0.2008,760,60,-5.82,34,0.056,Legacy,Mid-Market,Technology,APAC,Late (5-14d),Inactive User,0
ACC-00979,59,0.5592,6,-0.2204,197,62,7.45,6,0.0742,Mature,Mid-Market,Manufacturing,North America,Late (15-29d),Payment Problems,0
ACC-00980,19,0.5894,4,0.1047,639,65,1.25,24,0.0588,Legacy,Mid-Market,Healthcare,Europe,Late (5-14d),Payment Problems,0
ACC-00981,28,0.3774,3,0.5147,297,78,0.55,29,-0.0067,Mature,Mid-Market,Manufacturing,Europe,Late (5-14d),Payment Problems,1
ACC-00982,72,0.2889,4,0.282,850,57,-6.1,42,-0.0054,Legacy,Enterprise,Finance,North America,On-Time,Inactive User,0
ACC-00983,14,0.2828,8,-0.3454,484,26,2.64,25,-0.0329,Legacy,SMB,Finance,Europe,Late (5-14d),Payment Problems,0
ACC-00984,24,0.1877,2,-0.3069,935,65,-5.76,43,-0.0123,Legacy,Mid-Market,Technology,APAC,Late (5-14d),Inactive User,0
ACC-00985,44,0.3324,5,0.526,951,77,-4.77,11,-0.04,Legacy,Enterprise,Manufacturing,North America,Late (5-14d),Payment Problems,0
ACC-00986,56,0.2115,2,0.0693,1010,15,-8.36,12,-0.0032,Legacy,Enterprise,Technology,North America,Failed,Payment Problems,0
ACC-00987,51,0.6285,4,-0.804,731,7,13.5,53,-0.0012,Legacy,Enterprise,Healthcare,LATAM,Late (5-14d),Inactive User,1
ACC-00988,32,0.5663,4,-0.694,663,35,-0.24,54,-0.0432,Legacy,Enterprise,Retail,APAC,Late (5-14d),Inactive User,0
ACC-00989,50,0.3873,2,0.7024,159,69,-3.05,39,0.1,Mature,Enterprise,Retail,LATAM,Late (5-14d),Inactive User,0
ACC-00990,41,0.3328,3,0.9976,1049,78,-0.21,3,0.0148,Legacy,Mid-Market,Healthcare,North America,On-Time,Other,1
ACC-00991,66,0.2481,5,-0.3286,848,62,-2.51,52,0.0646,Legacy,Mid-Market,Finance,APAC,On-Time,Inactive User,1
ACC-00992,25,0.534,2,-0.2266,722,74,-0.9,51,0.06,Legacy,SMB,Finance,APAC,Late (5-14d),Inactive User,1
ACC-00993,61,0.9021,3,-0.691,823,41,1.86,0,0.0971,Legacy,SMB,Finance,LATAM,Late (5-14d),Support Issues,1
ACC-00994,66,0.6783,1,-0.5286,58,9,-2.03,5,-0.0454,Growth,SMB,Technology,Europe,Failed,Support Issues,0
ACC-00995,42,0.7346,5,-0.1507,178,13,0.62,54,-0.0273,Mature,SMB,Technology,Europe,Late (5-14d),Inactive User,1
ACC-00996,65,0.821,1,-0.4312,40,33,11.66,1,-0.0907,Growth,Enterprise,Retail,Europe,Late (15-29d),Adoption Declining,1
ACC-00997,36,0.3576,3,0.4028,705,7,-9.17,53,-0.0809,Legacy,Enterprise,Finance,LATAM,Late (5-14d),Inactive User,0
ACC-00998,76,0.0804,2,0.0757,216,86,-5.69,45,-0.0505,Mature,Enterprise,Finance,Europe,On-Time,Inactive User,0
ACC-00999,9,0.6177,5,0.6446,836,77,2.47,26,-0.0076,Legacy,Enterprise,Healthcare,LATAM,On-Time,Other,1
ACC-01000,36,0.2011,6,0.449,773,50,6.84,17,-0.0047,Legacy,Enterprise,Retail,LATAM,Late (5-14d),Payment Problems,0
ACC-01001,38,0.5663,1,-0.7438,127,47,14.96,41,0.1,Mature,Enterprise,Technology,Europe,On-Time,Inactive User,0
ACC-01002,33,0.7299,6,-0.7532,84,81,2.07,28,0.0252,Growth,Enterprise,Retail,LATAM,Failed,Support Issues,0
ACC-01003,42,0.7723,2,0.7913,652,48,-6.1,52,0.0485,Legacy,Enterprise,Finance,LATAM,On-Time,Inactive User,1
ACC-01004,61,0.3098,4,0.639,693,39,7.53,32,0.0071,Legacy,SMB,Finance,APAC,Late (15-29d),Inactive User,1
ACC-01005,46,0.5119,2,-0.0642,787,56,0.62,2,-0.0656,Legacy,Mid-Market,Technology,North America,Late (5-14d),Adoption Declining,1
ACC-01006,61,0.6161,4,-0.7393,435,69,0.43,19,0.0148,Legacy,SMB,Technology,LATAM,On-Time,Support Issues,0
ACC-01007,18,0.8067,2,0.7972,98,43,-9.71,3,-0.0807,Mature,Enterprise,Retail,North America,On-Time,Adoption Declining,0
ACC-01008,70,0.7509,2,-0.5386,780,65,5.84,17,-0.009,Legacy,Enterprise,Manufacturing,Europe,Late (5-14d),Support Issues,1
ACC-01009,15,0.9685,3,-0.9289,987,87,-4.61,7,0.0324,Legacy,Enterprise,Finance,APAC,On-Time,Support Issues,1
ACC-01010,48,0.0278,3,0.8485,394,54,2.83,21,-0.0294,Legacy,Mid-Market,Finance,APAC,Late (15-29d),Low Feature Adoption,0
ACC-01011,72,0.44,4,0.6179,511,11,0.34,40,0.0096,Legacy,Enterprise,Manufacturing,LATAM,Late (5-14d),Inactive User,1
ACC-01012,13,0.2658,1,0.387,230,54,1.0,21,-0.0301,Mature,Enterprise,Retail,APAC,On-Time,Other,0
ACC-01013,43,0.1351,1,-0.9319,183,9,0.26,18,-0.0553,Mature,SMB,Healthcare,North America,Failed,Support Issues,1
ACC-01014,60,0.8951,2,0.0569,102,53,-3.77,27,0.0244,Mature,SMB,Healthcare,LATAM,Failed,Payment Problems,0
ACC-01015,57,0.978,1,0.3073,742,68,-4.21,1,0.0522,Legacy,Enterprise,Finance,APAC,Late (5-14d),Payment Problems,0
ACC-01016,71,0.1934,3,0.5187,325,20,4.74,8,0.0521,Mature,Mid-Market,Healthcare,Europe,On-Time,Low Feature Adoption,0
ACC-01017,17,0.0569,2,-0.0579,1070,69,-0.08,34,-0.0121,Legacy,Mid-Market,Retail,LATAM,Failed,Inactive User,0
ACC-01018,50,0.2841,2,0.9067,90,67,-3.27,21,-0.1,Mature,SMB,Healthcare,APAC,Late (15-29d),Adoption Declining,0
ACC-01019,32,0.8215,2,-0.5104,968,37,-2.56,25,0.0044,Legacy,SMB,Technology,LATAM,On-Time,Support Issues,1
ACC-01020,22,0.3021,0,-0.8605,71,23,3.44,33,0.0635,Growth,Mid-Market,Retail,Europe,Late (15-29d),Inactive User,0
ACC-01021,55,0.0746,4,-0.3345,54,30,-3.39,6,-0.0657,Growth,SMB,Manufacturing,LATAM,Failed,Low Feature Adoption,0
ACC-01022,57,0.0704,5,0.3236,1092,29,7.98,29,0.089,Legacy,Enterprise,Finance,North America,Late (5-14d),Low Feature Adoption,1
ACC-01023,13,0.4303,5,0.4743,160,88,-0.78,48,-0.1,Mature,Enterprise,Retail,North America,Late (15-29d),Inactive User,1
ACC-01024,47,0.9146,5,0.477,137,56,-1.75,24,0.0199,Mature,Enterprise,Healthcare,APAC,Failed,Payment Problems,1
ACC-01025,62,0.2945,3,-0.7787,201,84,3.09,48,0.0415,Mature,Enterprise,Retail,North America,Late (5-14d),Inactive User,0
ACC-01026,54,0.4301,2,0.7702,131,85,-1.42,8,0.0734,Mature,SMB,Manufacturing,North America,On-Time,Other,1
ACC-01027,29,0.1179,3,-0.4383,895,85,1.91,26,0.023,Legacy,Enterprise,Retail,LATAM,Failed,Low Feature Adoption,0
ACC-01028,22,0.4938,3,-0.5802,553,76,-0.28,0,-0.0163,Legacy,Enterprise,Manufacturing,LATAM,Failed,Support Issues,0
ACC-01029,65,0.6887,5,0.2289,304,33,-8.68,32,0.0084,Mature,Enterprise,Manufacturing,APAC,On-Time,Inactive User,0
ACC-01030,29,0.2803,1,-0.5763,846,21,-5.34,7,-0.0341,Legacy,Enterprise,Retail,North America,On-Time,Support Issues,0
ACC-01031,48,0.3048,1,0.0161,986,56,1.46,48,-0.0995,Legacy,Mid-Market,Finance,Europe,On-Time,Inactive User,0
ACC-01032,5,0.8283,3,-0.1859,1070,42,-2.26,31,-0.0121,Legacy,Enterprise,Finance,APAC,Late (5-14d),Inactive User,1
ACC-01033,35,0.0299,0,-0.5359,359,14,10.29,39,0.0246,Mature,SMB,Healthcare,Europe,Late (5-14d),Inactive User,1
ACC-01034,74,0.631,2,-0.4159,41,85,-3.93,18,0.0513,Growth,Enterprise,Retail,North America,On-Time,Other,0
ACC-01035,71,0.3981,2,-0.1452,245,9,-6.55,35,-0.0243,Mature,Mid-Market,Retail,APAC,Late (5-14d),Inactive User,0
ACC-01036,46,0.3064,1,-0.3077,368,68,0.2,49,0.0739,Legacy,Enterprise,Technology,Europe,Failed,Inactive User,0
ACC-01037,35,0.6513,5,-0.2368,690,53,1.25,44,-0.0084,Legacy,SMB,Finance,APAC,Late (5-14d),Inactive User,0
ACC-01038,45,0.8213,1,0.4709,403,83,4.42,21,0.0239,Legacy,SMB,Manufacturing,LATAM,Failed,Payment Problems,1
ACC-01039,13,0.5561,4,-0.6632,1005,67,-12.52,38,0.0373,Legacy,Mid-Market,Technology,LATAM,Failed,Inactive User,0
ACC-01040,10,0.0499,1,0.2552,739,38,7.54,25,0.0027,Legacy,SMB,Retail,Europe,Late (5-14d),Low Feature Adoption,0
ACC-01041,66,0.4629,5,0.3563,495,19,-6.54,2,-0.0045,Legacy,SMB,Technology,LATAM,On-Time,Other,0
ACC-01042,70,0.4642,3,0.6042,518,7,5.45,45,0.0779,Legacy,SMB,Finance,LATAM,Late (15-29d),Inactive User,1
ACC-01043,72,0.542,3,0.6947,76,40,9.79,8,-0.085,Growth,Mid-Market,Retail,Europe,Late (15-29d),Adoption Declining,1
ACC-01044,25,0.6641,1,-0.6827,807,68,3.73,34,0.0021,Legacy,Mid-Market,Finance,APAC,Late (5-14d),Inactive User,0
ACC-01045,44,0.0385,4,-0.7235,1069,85,-5.73,6,-0.0917,Legacy,Mid-Market,Technology,Europe,Failed,Support Issues,0
ACC-01046,60,0.5019,4,0.2295,740,84,-0.96,14,-0.0899,Legacy,Mid-Market,Healthcare,LATAM,Late (15-29d),Adoption Declining,1
ACC-01047,47,0.5848,5,0.5138,430,88,3.78,3,-0.0027,Legacy,Mid-Market,Manufacturing,APAC,Failed,Payment Problems,1
ACC-01048,40,0.3496,0,-0.4553,1010,77,0.17,36,-0.0263,Legacy,Mid-Market,Manufacturing,LATAM,Failed,Inactive User,0
ACC-01049,7,0.6616,4,0.0517,279,37,-5.25,27,0.1,Mature,Mid-Market,Healthcare,North America,Failed,Payment Problems,0
ACC-01050,46,0.2391,1,0.5445,420,70,0.5,8,-0.0127,Legacy,Mid-Market,Healthcare,Europe,Failed,Payment Problems,0
ACC-01051,23,0.3247,4,0.535,364,31,-2.58,34,0.0568,Mature,Mid-Market,Healthcare,Europe,Late (15-29d),Inactive User,0
ACC-01052,46,0.9442,4,0.3076,658,44,3.01,47,0.0026,Legacy,Enterprise,Finance,Europe,Late (5-14d),Inactive User,1
ACC-01053,13,0.3541,1,-0.8424,166,20,-5.31,47,-0.0601,Mature,Mid-Market,Retail,Europe,Late (5-14d),Inactive User,0
ACC-01054,21,0.3526,3,-0.8987,912,14,-9.67,50,-0.0881,Legacy,Enterprise,Healthcare,North America,Failed,Inactive User,0
ACC-01055,1,0.5919,1,-0.2231,717,60,-5.08,24,-0.0682,Legacy,Mid-Market,Finance,APAC,Failed,Low Engagement,0
ACC-01056,19,0.9521,2,-0.9466,856,8,-8.53,8,0.0164,Legacy,Mid-Market,Technology,APAC,Late (5-14d),Support Issues,0
ACC-01057,60,0.9638,3,0.8083,756,87,-3.14,51,0.0799,Legacy,Mid-Market,Technology,APAC,On-Time,Inactive User,1
ACC-01058,33,0.5765,1,-0.9597,623,84,3.36,32,-0.0457,Legacy,Enterprise,Healthcare,North America,Failed,Inactive User,1
ACC-01059,4,0.021,2,-0.9408,1019,62,-1.97,16,0.0419,Legacy,Enterprise,Technology,North America,Late (15-29d),Low Engagement,1
ACC-01060,3,0.8846,1,-0.6693,401,67,-0.12,11,-0.0091,Legacy,Mid-Market,Healthcare,APAC,Late (15-29d),Low Engagement,0
ACC-01061,52,0.5674,2,0.254,964,28,-5.03,8,-0.0532,Legacy,Mid-Market,Technology,APAC,Failed,Adoption Declining,1
ACC-01062,28,0.3714,5,0.0831,1024,41,0.1,53,0.0177,Legacy,Enterprise,Technology,North America,Failed,Inactive User,0
ACC-01063,70,0.816,0,0.319,431,22,-4.78,4,0.0796,Legacy,Mid-Market,Retail,LATAM,Late (5-14d),Payment Problems,1
ACC-01064,70,0.4038,3,0.7871,644,56,-5.94,59,-0.0038,Legacy,Mid-Market,Retail,North America,On-Time,Inactive User,1
ACC-01065,55,0.0527,2,-0.0901,1024,49,-1.13,46,0.0415,Legacy,Enterprise,Technology,Europe,Late (5-14d),Inactive User,0
ACC-01066,57,0.8082,2,-0.9122,649,23,-3.38,25,0.0154,Legacy,Enterprise,Retail,APAC,On-Time,Support Issues,1
ACC-01067,16,0.544,3,0.527,217,86,-14.07,44,0.0155,Mature,Enterprise,Healthcare,LATAM,Late (15-29d),Inactive User,0
ACC-01068,24,0.3446,2,0.6239,160,64,-0.4,18,-0.0402,Mature,Mid-Market,Manufacturing,APAC,Late (5-14d),Payment Problems,0
ACC-01069,69,0.2609,3,-0.9002,834,8,-4.87,34,0.0245,Legacy,Enterprise,Healthcare,LATAM,Late (5-14d),Inactive User,0
ACC-01070,41,0.59,0,-0.5143,965,10,-5.21,1,-0.0731,Legacy,Mid-Market,Retail,APAC,Failed,Support Issues,1
ACC-01071,77,0.2197,1,0.5412,1015,45,6.98,44,0.0181,Legacy,SMB,Finance,APAC,Failed,Inactive User,1
ACC-01072,47,0.3309,7,-0.2477,212,12,4.27,6,0.0686,Mature,SMB,Technology,APAC,Late (15-29d),Payment Problems,0
ACC-01073,76,0.6311,2,-0.0547,1012,87,1.87,8,0.0902,Legacy,Mid-Market,Retail,Europe,On-Time,Other,1
ACC-01074,69,0.8663,3,0.6464,393,75,0.3,21,-0.0521,Legacy,Mid-Market,Retail,North America,On-Time,Adoption Declining,0
ACC-01075,31,0.5316,1,-0.8108,68,75,3.03,41,0.0221,Growth,Enterprise,Retail,LATAM,Late (15-29d),Inactive User,0
ACC-01076,30,0.7487,1,0.3546,526,26,-1.96,32,-0.0353,Legacy,Mid-Market,Healthcare,Europe,On-Time,Inactive User,1
ACC-01077,18,0.7525,3,-0.57,1011,70,0.4,53,0.007,Legacy,Mid-Market,Technology,Europe,Failed,Inactive User,0
ACC-01078,44,0.6578,5,-0.8747,950,22,-2.02,15,0.0961,Legacy,Enterprise,Manufacturing,APAC,Late (15-29d),Support Issues,1
ACC-01079,27,0.256,1,0.325,751,57,0.56,42,0.0439,Legacy,Mid-Market,Retail,LATAM,Failed,Inactive User,0
ACC-01080,26,0.8521,0,-0.7572,45,43,1.43,23,-0.0326,Growth,SMB,Finance,LATAM,Late (15-29d),Support Issues,1
ACC-01081,60,0.4388,3,0.494,522,79,1.12,7,-0.0354,Legacy,Mid-Market,Technology,LATAM,Late (15-29d),Payment Problems,1
ACC-01082,18,0.0624,6,-0.5946,923,75,-1.84,29,0.0008,Legacy,Enterprise,Manufacturing,LATAM,On-Time,Support Issues,0
ACC-01083,56,0.2548,5,-0.903,340,48,3.45,25,0.0042,Mature,Mid-Market,Finance,LATAM,Late (5-14d),Support Issues,0
ACC-01084,31,0.7549,4,-0.8014,768,63,-1.01,44,0.0066,Legacy,Mid-Market,Manufacturing,Europe,Late (15-29d),Inactive User,0
ACC-01085,59,0.0864,3,0.6825,575,72,-1.14,47,-0.0745,Legacy,Mid-Market,Manufacturing,LATAM,On-Time,Inactive User,0
ACC-01086,2,0.1615,7,-0.2581,443,15,-9.11,34,0.1,Legacy,SMB,Technology,Europe,Late (15-29d),Low Engagement,0
ACC-01087,39,0.6865,2,-0.3955,280,70,-4.26,44,0.1,Mature,Enterprise,Healthcare,LATAM,On-Time,Inactive User,0
ACC-01088,61,0.8769,4,-0.0176,788,28,4.33,16,0.024,Legacy,SMB,Finance,APAC,Late (15-29d),Payment Problems,1
ACC-01089,63,0.6284,2,0.2659,1092,40,3.92,52,-0.0435,Legacy,SMB,Retail,Europe,On-Time,Inactive User,1
ACC-01090,18,0.2334,4,-0.9258,843,61,-0.11,37,-0.0313,Legacy,Enterprise,Manufacturing,Europe,Late (15-29d),Inactive User,0
ACC-01091,17,0.0713,4,0.7964,58,35,-2.79,9,-0.0471,Growth,Enterprise,Finance,LATAM,Late (15-29d),Low Feature Adoption,0
ACC-01092,39,0.6105,3,0.917,987,44,0.76,40,-0.0516,Legacy,SMB,Technology,LATAM,Late (15-29d),Inactive User,1
ACC-01093,71,0.0655,6,-0.1654,506,24,-11.97,49,-0.0317,Legacy,SMB,Finance,North America,On-Time,Inactive User,1
ACC-01094,54,0.6082,2,-0.1747,347,77,0.7,16,0.0211,Mature,Mid-Market,Retail,APAC,Late (5-14d),Payment Problems,0
ACC-01095,76,0.2366,7,0.7571,274,71,-6.23,6,0.0064,Mature,Enterprise,Retail,APAC,Late (15-29d),Payment Problems,0
ACC-01096,35,0.8885,0,-0.1414,777,7,-0.45,1,0.0762,Legacy,SMB,Technology,Europe,On-Time,Other,1
ACC-01097,11,0.4761,0,0.7124,726,10,1.06,10,-0.0762,Legacy,Mid-Market,Finance,APAC,Failed,Adoption Declining,1
ACC-01098,61,0.235,4,-0.9433,301,10,-1.75,49,-0.044,Mature,SMB,Healthcare,North America,On-Time,Inactive User,0
ACC-01099,44,0.839,6,-0.0207,406,88,3.73,2,-0.1,Legacy,SMB,Healthcare,LATAM,On-Time,Adoption Declining,0
ACC-01100,68,0.2639,5,0.9049,295,33,-3.16,45,0.0072,Mature,Enterprise,Manufacturing,LATAM,Late (5-14d),Inactive User,0
ACC-01101,25,0.3143,1,-0.4944,955,49,-3.64,19,0.08,Legacy,SMB,Manufacturing,LATAM,Failed,Payment Problems,0
ACC-01102,48,0.8209,2,-0.4677,950,65,3.12,12,-0.0236,Legacy,Enterprise,Finance,Europe,Failed,Payment Problems,1
ACC-01103,32,0.3164,3,0.2602,369,38,-1.8,22,0.0683,Legacy,SMB,Manufacturing,North America,Late (5-14d),Payment Problems,1
ACC-01104,4,0.4138,6,0.8524,418,39,6.73,16,0.0347,Legacy,Mid-Market,Retail,Europe,Late (5-14d),Low Engagement,0
ACC-01105,38,0.3538,5,-0.6025,606,34,0.07,28,0.0433,Legacy,Enterprise,Technology,Europe,Late (15-29d),Support Issues,0
ACC-01106,63,0.1317,3,0.8433,32,61,2.76,53,0.0293,Growth,Enterprise,Manufacturing,APAC,Late (15-29d),Inactive User,0
ACC-01107,47,0.0573,4,0.326,405,66,4.66,42,0.0902,Legacy,Mid-Market,Healthcare,APAC,On-Time,Inactive User,0
ACC-01108,1,0.7156,4,0.9861,353,76,-0.36,38,-0.01,Mature,Enterprise,Retail,Europe,On-Time,Low Engagement,1
ACC-01109,3,0.6393,2,0.4729,175,68,-7.64,31,0.0343,Mature,Mid-Market,Healthcare,North America,Late (15-29d),Low Engagement,1
ACC-01110,62,0.2911,1,0.3356,322,86,3.14,34,0.0923,Mature,Enterprise,Manufacturing,Europe,Failed,Inactive User,0
ACC-01111,64,0.3038,5,0.6298,461,40,5.96,34,-0.0512,Legacy,Enterprise,Manufacturing,Europe,On-Time,Inactive User,1
ACC-01112,17,0.9272,1,-0.6497,734,62,-1.33,33,-0.0108,Legacy,Enterprise,Retail,Europe,On-Time,Inactive User,0
ACC-01113,78,0.9682,2,0.892,978,19,4.96,20,0.0287,Legacy,Enterprise,Healthcare,LATAM,Late (5-14d),Payment Problems,1
ACC-01114,62,0.4745,4,-0.6688,614,62,-5.84,15,-0.0429,Legacy,SMB,Technology,LATAM,Late (15-29d),Support Issues,0
ACC-01115,35,0.7904,1,-0.9487,428,24,0.75,22,-0.045,Legacy,SMB,Technology,North America,Late (5-14d),Support Issues,1
ACC-01116,13,0.7272,5,0.3957,846,60,-1.43,10,0.1,Legacy,SMB,Retail,APAC,On-Time,Other,1
ACC-01117,35,0.3054,3,-0.6308,993,83,-7.88,59,-0.0406,Legacy,Enterprise,Manufacturing,APAC,Late (15-29d),Inactive User,0
ACC-01118,43,0.0762,4,0.5175,216,49,1.99,13,-0.0183,Mature,SMB,Retail,North America,Failed,Low Feature Adoption,0
ACC-01119,2,0.1569,2,0.5901,90,45,-4.44,2,0.0108,Mature,Enterprise,Healthcare,APAC,Failed,Low Engagement,0
ACC-01120,56,0.8248,3,-0.5266,968,67,1.88,6,0.0214,Legacy,Enterprise,Technology,Europe,Late (5-14d),Support Issues,1
ACC-01121,77,0.722,2,-0.8266,739,48,-4.99,39,-0.0273,Legacy,Mid-Market,Manufacturing,LATAM,Late (15-29d),Inactive User,0
ACC-01122,51,0.6578,2,0.0016,836,87,-8.37,44,-0.0104,Legacy,Mid-Market,Healthcare,LATAM,On-Time,Inactive User,1
ACC-01123,54,0.1454,5,0.7804,40,85,-3.57,50,-0.0501,Growth,Mid-Market,Technology,APAC,Failed,Inactive User,0
ACC-01124,16,0.6343,1,0.6946,255,24,5.18,10,-0.0277,Mature,Enterprise,Technology,APAC,Failed,Payment Problems,1
ACC-01125,18,0.7613,2,-0.7658,593,29,-0.8,32,0.0348,Legacy,Mid-Market,Finance,North America,Failed,Inactive User,0
ACC-01126,7,0.8462,4,0.9296,801,60,0.18,18,0.0453,Legacy,Mid-Market,Manufacturing,North America,On-Time,Other,1
ACC-01127,45,0.0327,3,-0.4721,914,36,0.7,44,0.0509,Legacy,Enterprise,Retail,Europe,On-Time,Inactive User,0
ACC-01128,36,0.6771,1,-0.3012,255,64,0.51,53,-0.0002,Mature,Enterprise,Finance,Europe,Failed,Inactive User,0
ACC-01129,41,0.0383,2,-0.7019,854,74,9.37,48,-0.0098,Legacy,SMB,Technology,APAC,Late (15-29d),Inactive User,0
ACC-01130,42,0.6986,2,-0.2444,247,73,-0.21,40,-0.0654,Mature,Enterprise,Manufacturing,North America,Late (15-29d),Inactive User,0
ACC-01131,7,0.6302,0,0.2713,966,77,-9.53,50,-0.0178,Legacy,SMB,Manufacturing,LATAM,Late (5-14d),Inactive User,0
ACC-01132,15,0.1624,3,0.0122,782,24,-1.86,50,0.0087,Legacy,Enterprise,Finance,North America,Late (15-29d),Inactive User,0
ACC-01133,60,0.7555,5,0.6551,535,13,0.34,59,0.0544,Legacy,Mid-Market,Healthcare,Europe,Late (5-14d),Inactive User,1
ACC-01134,40,0.0856,3,0.2826,288,46,-6.3,22,-0.0967,Mature,Enterprise,Healthcare,APAC,Late (5-14d),Low Feature Adoption,0
ACC-01135,37,0.8133,6,-0.4729,83,76,-1.19,22,-0.0168,Growth,SMB,Retail,APAC,Failed,Payment Problems,0
ACC-01136,66,0.2715,2,0.1149,756,71,-1.13,28,-0.1,Legacy,Enterprise,Manufacturing,North America,Late (5-14d),Adoption Declining,0
ACC-01137,55,0.6813,2,-0.8716,718,74,8.88,5,-0.0802,Legacy,Enterprise,Finance,North America,Late (15-29d),Support Issues,1
ACC-01138,77,0.9067,0,0.1616,1073,55,-3.39,38,0.0659,Legacy,Mid-Market,Technology,North America,Late (15-29d),Inactive User,1
ACC-01139,56,0.3462,4,-0.2207,448,58,4.75,4,-0.0651,Legacy,Enterprise,Healthcare,North America,Late (15-29d),Adoption Declining,0
ACC-01140,44,0.5028,3,-0.8032,719,35,-0.73,31,0.0054,Legacy,Mid-Market,Finance,Europe,Failed,Inactive User,0
ACC-01141,57,0.4646,5,-0.3851,879,27,4.3,39,0.0513,Legacy,SMB,Retail,Europe,Late (5-14d),Inactive User,1
ACC-01142,6,0.1713,3,0.7962,91,84,6.98,25,-0.0234,Mature,Enterprise,Retail,North America,On-Time,Low Feature Adoption,0
ACC-01143,32,0.5867,1,0.1721,245,15,1.91,13,-0.0612,Mature,SMB,Manufacturing,APAC,Late (5-14d),Adoption Declining,1
ACC-01144,74,0.7333,3,0.8065,32,53,-0.29,17,0.006,Growth,Enterprise,Retail,LATAM,Late (5-14d),Payment Problems,1
ACC-01145,18,0.9002,3,-0.1784,189,82,5.74,20,0.078,Mature,Mid-Market,Retail,LATAM,Failed,Payment Problems,1
ACC-01146,68,0.8368,5,0.9578,810,48,-7.32,58,0.0496,Legacy,Enterprise,Healthcare,Europe,Late (5-14d),Inactive User,1
ACC-01147,73,0.5096,2,-0.28,922,57,0.87,24,-0.0124,Legacy,Mid-Market,Healthcare,North America,Late (15-29d),Payment Problems,1
ACC-01148,7,0.7103,6,0.5136,358,62,-6.23,19,-0.0279,Mature,SMB,Retail,North America,Late (5-14d),Payment Problems,0
ACC-01149,8,0.7888,6,-0.3892,609,57,4.0,23,0.0578,Legacy,SMB,Manufacturing,LATAM,Failed,Payment Problems,0
ACC-01150,64,0.4937,5,-0.788,981,76,0.49,2,-0.0731,Legacy,Mid-Market,Healthcare,APAC,Late (5-14d),Support Issues,0
ACC-01151,7,0.1308,2,0.6661,664,26,-0.36,21,0.0468,Legacy,Enterprise,Healthcare,LATAM,Failed,Low Feature Adoption,1
ACC-01152,41,0.4404,2,0.5252,1017,33,-1.85,7,-0.0265,Legacy,Mid-Market,Retail,APAC,Failed,Payment Problems,1
ACC-01153,40,0.8288,4,0.6413,950,44,3.38,45,-0.0744,Legacy,Mid-Market,Manufacturing,LATAM,Failed,Inactive User,0
ACC-01154,3,0.5928,0,-0.4006,767,78,-8.94,56,-0.0883,Legacy,Mid-Market,Retail,North America,Late (5-14d),Low Engagement,0
ACC-01155,17,0.7155,3,0.4073,199,71,9.51,45,0.0818,Mature,Mid-Market,Technology,Europe,On-Time,Inactive User,1
ACC-01156,66,0.1979,1,-0.5602,550,60,-0.71,28,-0.0101,Legacy,SMB,Technology,Europe,Failed,Support Issues,0
ACC-01157,79,0.9458,3,-0.9774,69,30,-6.5,6,-0.0447,Growth,Mid-Market,Manufacturing,APAC,Failed,Support Issues,0
ACC-01158,52,0.4079,4,0.733,984,53,-13.14,5,-0.0022,Legacy,Mid-Market,Technology,Europe,Late (15-29d),Payment Problems,1
ACC-01159,22,0.6475,3,0.0471,1013,77,-0.84,58,-0.0286,Legacy,SMB,Manufacturing,Europe,Failed,Inactive User,1
ACC-01160,4,0.0381,1,0.9673,1004,89,1.15,5,-0.0269,Legacy,SMB,Technology,Europe,Late (5-14d),Low Engagement,0
ACC-01161,6,0.1422,2,-0.2299,67,69,1.53,11,-0.0248,Growth,SMB,Finance,LATAM,Late (5-14d),Low Feature Adoption,0
ACC-01162,38,0.7708,2,0.9137,357,63,-7.25,21,0.0004,Mature,Enterprise,Healthcare,North America,On-Time,Other,1
ACC-01163,26,0.9493,2,0.2301,943,61,-6.15,46,0.0379,Legacy,Enterprise,Retail,LATAM,Late (15-29d),Inactive User,1
ACC-01164,11,0.3273,1,0.0244,483,66,6.78,25,-0.0764,Legacy,SMB,Manufacturing,North America,Failed,Adoption Declining,1
ACC-01165,17,0.0557,2,-0.3944,66,68,-7.76,24,0.0675,Growth,Mid-Market,Technology,Europe,Late (5-14d),Low Feature Adoption,0
ACC-01166,31,0.3664,1,0.6506,1002,36,0.56,18,-0.0472,Legacy,Mid-Market,Finance,LATAM,Late (15-29d),Payment Problems,1
ACC-01167,77,0.0368,2,0.6576,825,28,-1.93,35,0.0128,Legacy,SMB,Technology,North America,Late (5-14d),Inactive User,1
